Cliente,Producto,Product_Type,pred_ventas,Channel_Inv,Sell_in,periodo_predicho,inventario_negativo_flag,inventario_disponible,gap_demanda,gap_abs,cobertura_semanas,prioridad_despacho,recomendacion
CUSTOMER70,"TABLET,SM-X520,LIGHT BLUE,COO",TABLET,23.529467,75.0,80.0,2025-09-01,0,75.0,-51.470535,51.470535,13.681216,51.470535,Monitorear
CUSTOMER68,"LED TV,UN40T5290AK,40,COLOMBIA,UWM00/U40",LED TV,8.792845,60.0,0.0,2025-09-01,0,60.0,-51.207153,51.207153,29.199247,51.207153,Monitorear
CUSTOMER6,"TABLET,SM-X210,SILVER,COO",TABLET,114.82992,166.0,0.0,2025-09-01,0,166.0,-51.170082,51.170082,6.2138233,51.170082,Monitorear
CUSTOMER50,"OWM,SELACOL,CO,15",OWM,36.953297,88.0,0.0,2025-09-01,0,88.0,-51.046703,51.046703,10.228051,51.046703,Monitorear
CUSTOMER6,"OWM,SELACOL,CO,23",OWM,23.973831,75.0,0.0,2025-09-01,0,75.0,-51.02617,51.02617,13.428083,51.02617,Monitorear
CUSTOMER7,"QLED TV,QN55LS03DAK,55,COLOMBIA,QWW44/Q5",QLED TV,38.003864,89.0,0.0,2025-09-01,0,89.0,-50.996136,50.996136,10.058648,50.996136,Monitorear
CUSTOMER86,"AV RECEIVER,HW-C400,COLOMBIA",AV RECEIVER,5.143856,56.0,0.0,2025-09-01,0,56.0,-50.856144,50.856144,46.42504,50.856144,Monitorear
CUSTOMER35,"MON,S27D300GAN,27,UNITED STATES,LL40/S27",MON,6.2363715,57.0,1.0,2025-09-01,0,57.0,-50.76363,50.76363,39.03257,50.76363,Monitorear
CUSTOMER35,"TABLET,SM-X620,GRAY,COO",TABLET,50.73007,0.0,50.0,2025-09-01,0,0.0,50.73007,50.73007,0.0,50.73007,Despachar / reabastecer
CUSTOMER18,"MOBILE,SM-S938B/DS,SILVER,LTC",MOBILE,56.32843,107.0,40.0,2025-09-01,0,107.0,-50.67157,50.67157,8.161936,50.67157,Monitorear
CUSTOMER50,"OWM,SAMCOL,CO,19",OWM,26.372564,77.0,0.0,2025-09-01,0,77.0,-50.627434,50.627434,12.534277,50.627434,Monitorear
CUSTOMER54,"TABLET,SM-X210,GRAY,COO",TABLET,14.599325,65.0,0.0,2025-09-01,0,65.0,-50.400673,50.400673,19.0885,50.400673,Monitorear
CUSTOMER96,"MINI COMPONENT,MX-T50,COLOMBIA",MINI COMPONENT,4.671056,55.0,0.0,2025-09-01,0,55.0,-50.328945,50.328945,50.169113,50.328945,Monitorear
CUSTOMER42,"MOBILE,SM-S921B/DS,GRAY,LTC",MOBILE,1.6749395,52.0,0.0,2025-09-01,0,52.0,-50.32506,50.32506,130.15593,50.32506,Monitorear
CUSTOMER82,"LED TV,UN32H5000FK,32,COLOMBIA,UWB50/U32",LED TV,327.7475,378.0,350.0,2025-09-01,0,378.0,-50.252502,50.252502,4.9586554,50.252502,Monitorear
CUSTOMER15,"RAC,3.4,KW,SET,CO,R410A",RAC,4.8140574,55.0,0.0,2025-09-01,0,55.0,-50.185944,50.185944,48.692036,50.185944,Monitorear
CUSTOMER43,"MOBILE,SM-A166M/DS,LIGHT GREEN,LTC",MOBILE,31.062088,81.0,0.0,2025-09-01,0,81.0,-49.937912,49.937912,11.197525,49.937912,Monitorear
CUSTOMER87,"MOBILE,SM-S938B/DS,TITANIUM,LTC",MOBILE,21.069895,71.0,0.0,2025-09-01,0,71.0,-49.930107,49.930107,14.460358,49.930107,Monitorear
CUSTOMER43,"MOBILE,SM-S938B/DS,TITANIUM,LTC",MOBILE,10.077635,60.0,0.0,2025-09-01,0,60.0,-49.922363,49.922363,25.492474,49.922363,Monitorear
CUSTOMER73,"MON,S27D390GAN,27,UNITED STATES,LW40/S27",MON,103.213875,153.0,48.0,2025-09-01,0,153.0,-49.786125,49.786125,6.371489,49.786125,Monitorear
CUSTOMER6,"OWM,SELACOL,CO,9",OWM,30.235447,80.0,0.0,2025-09-01,0,80.0,-49.764553,49.764553,11.3612175,49.764553,Monitorear
CUSTOMER7,"OLED SCREEN,QN65S85FAK,65,COLOMBIA,DWW50",OLED SCREEN,9.247358,59.0,0.0,2025-09-01,0,59.0,-49.75264,49.75264,27.30788,49.75264,Monitorear
CUSTOMER57,"LFD,VM55B-U,55,UNITED STATES,FW11/H55TU0",LFD,5.2594852,55.0,0.0,2025-09-01,0,55.0,-49.740517,49.740517,44.60173,49.740517,Monitorear
CUSTOMER87,"MOBILE,SM-S938B/DS,SILVER,LTC",MOBILE,9.307624,59.0,0.0,2025-09-01,0,59.0,-49.692375,49.692375,27.13188,49.692375,Monitorear
CUSTOMER54,"MOBILE,SM-S928B/DS,TITANIUM,LTC",MOBILE,1.3524995,51.0,0.0,2025-09-01,0,51.0,-49.6475,49.6475,157.14804,49.6475,Monitorear
CUSTOMER35,"FWM,SAMCOL,CO,26",FWM,91.642944,42.0,44.0,2025-09-01,0,42.0,49.642944,49.642944,1.9697677,49.642944,Despachar / reabastecer
CUSTOMER42,"OWM,SAMCOL,CO,15",OWM,65.489334,115.0,65.0,2025-09-01,0,115.0,-49.510666,49.510666,7.5458937,49.510666,Monitorear
CUSTOMER86,"OWM,SAMCOL,CO,17",OWM,9.510869,59.0,0.0,2025-09-01,0,59.0,-49.489132,49.489132,26.554688,49.489132,Monitorear
CUSTOMER43,"TABLET,SM-X620,GRAY,COO",TABLET,8.581691,58.0,0.0,2025-09-01,0,58.0,-49.41831,49.41831,28.916979,49.41831,Monitorear
CUSTOMER51,"FWM,SELACOL,CO,22",FWM,45.697746,95.0,27.0,2025-09-01,0,95.0,-49.302254,49.302254,8.930768,49.302254,Monitorear
CUSTOMER15,"QLED TV,QN50Q60DAK,50,COLOMBIA,QWK30/Q50",QLED TV,17.752563,67.0,0.0,2025-09-01,0,67.0,-49.247437,49.247437,16.189428,49.247437,Monitorear
CUSTOMER42,"MOBILE,SM-S711B/DS,PURPLE,LTC",MOBILE,1.8274865,51.0,0.0,2025-09-01,0,51.0,-49.172512,49.172512,117.24223,49.172512,Monitorear
CUSTOMER54,"MOBILE,SM-A266M/DS,LIGHT GREEN,LTC",MOBILE,38.882442,88.0,40.0,2025-09-01,0,88.0,-49.117558,49.117558,9.7211485,49.117558,Monitorear
CUSTOMER90,"MOBILE,SM-A166M/DS,LIGHT GREEN,LTC",MOBILE,10.911615,60.0,0.0,2025-09-01,0,60.0,-49.088387,49.088387,23.55172,49.088387,Monitorear
CUSTOMER8,"MOBILE,SM-M556B/DS,LIGHT GREEN,COO",MOBILE,26.931414,76.0,0.0,2025-09-01,0,76.0,-49.06859,49.06859,12.115185,49.06859,Monitorear
CUSTOMER16,"QLED TV,QN55Q8FAAK,55,COLOMBIA,QWD50/Q55",QLED TV,1.4324601,50.0,0.0,2025-09-01,0,50.0,-48.56754,48.56754,145.71727,48.56754,Monitorear
CUSTOMER42,"MON,S27D700EAN,27,UNITED STATES,LM30/S27",MON,1.4419501,50.0,0.0,2025-09-01,0,50.0,-48.55805,48.55805,144.78603,48.55805,Monitorear
CUSTOMER16,"TABLET,SM-X210,GRAY,COO",TABLET,4.482025,53.0,0.0,2025-09-01,0,53.0,-48.517975,48.517975,50.364365,48.517975,Monitorear
CUSTOMER16,"AV RECEIVER,HW-B650F,COLOMBIA",AV RECEIVER,1.5328072,50.0,0.0,2025-09-01,0,50.0,-48.467194,48.467194,136.43802,48.467194,Monitorear
CUSTOMER16,"LED TV,UN75DU7000K,75,COLOMBIA,UWS41/U75",LED TV,4.612756,53.0,0.0,2025-09-01,0,53.0,-48.387245,48.387245,48.950165,48.387245,Monitorear
CUSTOMER42,"MOBILE,SM-S931B/DS,DARK BLUE,LTC",MOBILE,5.658932,54.0,0.0,2025-09-01,0,54.0,-48.34107,48.34107,40.723038,48.34107,Monitorear
CUSTOMER44,"RTF,422.0,120V 60HZ",RTF,2.95595,51.0,0.0,2025-09-01,0,51.0,-48.04405,48.04405,73.125595,48.04405,Monitorear
CUSTOMER27,"TABLET,SM-P620,GRAY,COO",TABLET,47.940567,0.0,0.0,2025-09-01,0,0.0,47.940567,47.940567,0.0,47.940567,Despachar / reabastecer
CUSTOMER8,"MOBILE,SM-S721B/DS,BLACK,LTC",MOBILE,52.134502,100.0,0.0,2025-09-01,0,100.0,-47.865498,47.865498,8.2411,47.865498,Monitorear
CUSTOMER39,"OWM,SELACOL,CO,17",OWM,149.46794,102.0,102.0,2025-09-01,0,102.0,47.46794,47.46794,2.933565,47.46794,Despachar / reabastecer
CUSTOMER69,"MOBILE,SM-S721B/DS,BLACK,LTC",MOBILE,24.599304,72.0,0.0,2025-09-01,0,72.0,-47.400696,47.400696,12.563761,47.400696,Monitorear
CUSTOMER35,"TABLET,SM-X520,LIGHT BLUE,COO",TABLET,47.383713,0.0,51.0,2025-09-01,0,0.0,47.383713,47.383713,0.0,47.383713,Despachar / reabastecer
CUSTOMER16,"RTF,533.0,120V 60HZ",RTF,5.6636815,53.0,11.0,2025-09-01,0,53.0,-47.33632,47.33632,39.935646,47.33632,Monitorear
CUSTOMER82,"MON,S24D402GAN,24,UNITED STATES,LM41/S24",MON,117.33544,70.0,100.0,2025-09-01,0,70.0,47.33544,47.33544,2.5643551,47.33544,Despachar / reabastecer
CUSTOMER54,"MOBILE,SM-A065M/DS,BLACK,LTC",MOBILE,16.6766,64.0,0.0,2025-09-01,0,64.0,-47.323402,47.323402,16.459726,47.323402,Monitorear
CUSTOMER42,"MOBILE,SM-A145M/DS,LIGHT GREEN ,LTC",MOBILE,1.8307877,49.0,0.0,2025-09-01,0,49.0,-47.169212,47.169212,112.446045,47.169212,Monitorear
CUSTOMER54,"MOBILE,SM-S931B/DS,SILVER,LTC",MOBILE,84.90514,132.0,48.0,2025-09-01,0,132.0,-47.094856,47.094856,6.681723,47.094856,Monitorear
CUSTOMER42,"MOBILE,SM-A256E/DSN,BLACK,LTC",MOBILE,0.94709265,48.0,0.0,2025-09-01,0,48.0,-47.052906,47.052906,208.46535,47.052906,Monitorear
CUSTOMER54,"MOBILE,SM-A556E/DS,YELLOW,LTC",MOBILE,0.97116196,48.0,0.0,2025-09-01,0,48.0,-47.02884,47.02884,203.51779,47.02884,Monitorear
CUSTOMER42,"RFD,29.8,120V 60HZ",RFD,4.0286264,51.0,0.0,2025-09-01,0,51.0,-46.971375,46.971375,53.860542,46.971375,Monitorear
CUSTOMER35,"LED TV,UN65U8000FK,65,COLOMBIA,UWS51/U65",LED TV,11.031456,58.0,2.0,2025-09-01,0,58.0,-46.968544,46.968544,22.520294,46.968544,Monitorear
CUSTOMER87,"MOBILE,SM-S938B/DS,BLUE,LTC",MOBILE,15.1031065,62.0,0.0,2025-09-01,0,62.0,-46.896893,46.896893,17.601885,46.896893,Monitorear
CUSTOMER68,"QLED TV,QN55Q60DAK,55,COLOMBIA,QWK30/Q55",QLED TV,5.1167154,52.0,0.0,2025-09-01,0,52.0,-46.883286,46.883286,43.335724,46.883286,Monitorear
CUSTOMER18,"MOBILE,SM-A266M/DS,WHITE,LTC",MOBILE,10.159489,57.0,0.0,2025-09-01,0,57.0,-46.84051,46.84051,24.023552,46.84051,Monitorear
CUSTOMER42,"MOBILE,SM-S921B/DS,BLACK,LTC",MOBILE,1.3465976,48.0,0.0,2025-09-01,0,48.0,-46.653404,46.653404,148.53223,46.653404,Monitorear
CUSTOMER74,"RTF,264.0,120V 60HZ",RTF,15.368807,62.0,0.0,2025-09-01,0,62.0,-46.631195,46.631195,17.298426,46.631195,Monitorear
CUSTOMER42,"OLED SCREEN,QN55S90DAK,55,COLOMBIA,DWW40",OLED SCREEN,5.477867,52.0,0.0,2025-09-01,0,52.0,-46.522133,46.522133,40.500885,46.522133,Monitorear
CUSTOMER16,"MOBILE,SM-S721B/DS,BLACK,LTC",MOBILE,3.6838953,50.0,10.0,2025-09-01,0,50.0,-46.316105,46.316105,57.68877,46.316105,Monitorear
CUSTOMER74,"FCD,SELACOL,CO,22",FCD,6.9374766,53.0,0.0,2025-09-01,0,53.0,-46.062523,46.062523,32.6482,46.062523,Monitorear
CUSTOMER34,"OWM,SELACOL,CO,15",OWM,6.158594,52.0,0.0,2025-09-01,0,52.0,-45.841408,45.841408,36.055244,45.841408,Monitorear
CUSTOMER51,"RSS,26.5,110-120V 60HZ",RSS,13.260281,59.0,25.0,2025-09-01,0,59.0,-45.73972,45.73972,19.070486,45.73972,Monitorear
CUSTOMER66,HOD,HOD,12.309637,58.0,40.0,2025-09-01,0,58.0,-45.69036,45.69036,20.190022,45.69036,Monitorear
CUSTOMER7,"OLED SCREEN,QN55S90DAK,55,COLOMBIA,DWW40",OLED SCREEN,32.315372,78.0,0.0,2025-09-01,0,78.0,-45.684628,45.684628,10.36517,45.684628,Monitorear
CUSTOMER35,"RSS,603.0,120V 60HZ",RSS,81.6585,36.0,37.0,2025-09-01,0,36.0,45.6585,45.6585,1.8947021,45.6585,Despachar / reabastecer
CUSTOMER54,"MOBILE,SM-S936B/DS,SILVER,LTC",MOBILE,3.3430803,49.0,0.0,2025-09-01,0,49.0,-45.65692,45.65692,62.22534,45.65692,Monitorear
CUSTOMER54,"TABLET,SM-P620,GRAY,COO",TABLET,11.464069,57.0,0.0,2025-09-01,0,57.0,-45.53593,45.53593,21.29995,45.53593,Monitorear
CUSTOMER54,"MOBILE,SM-S936B/DS,LIGHT BLUE,LTC",MOBILE,4.5693917,50.0,0.0,2025-09-01,0,50.0,-45.430607,45.430607,46.61356,45.430607,Monitorear
CUSTOMER66,"GVN,71.5,120V 60HZ,SILVER METAL",GVN,29.70917,75.0,0.0,2025-09-01,0,75.0,-45.290833,45.290833,10.839546,45.290833,Monitorear
CUSTOMER57,"LED TV,UN55DU8000K,55,COLOMBIA,UWK40/U55",LED TV,2.724776,48.0,0.0,2025-09-01,0,48.0,-45.275223,45.275223,74.57251,45.275223,Monitorear
CUSTOMER7,"RLF,313.0,120V 60HZ",RLF,51.776203,97.0,0.0,2025-09-01,0,97.0,-45.223797,45.223797,8.04914,45.223797,Monitorear
CUSTOMER63,"RTF,311.0,120V 60HZ",RTF,5.821795,51.0,0.0,2025-09-01,0,51.0,-45.178204,45.178204,37.392612,45.178204,Monitorear
CUSTOMER27,"LED TV,UN43DU7000K,43,COLOMBIA,UWS41/U43",LED TV,10.008682,55.0,0.0,2025-09-01,0,55.0,-44.991318,44.991318,23.5284,44.991318,Monitorear
CUSTOMER33,"OWM,SELACOL,CO,15",OWM,43.059715,88.0,0.0,2025-09-01,0,88.0,-44.940285,44.940285,8.77903,44.940285,Monitorear
CUSTOMER34,"LED TV,UN50DU7000K,50,COLOMBIA,UWS41/U50",LED TV,5.2564826,50.0,0.0,2025-09-01,0,50.0,-44.74352,44.74352,40.57,44.74352,Monitorear
CUSTOMER42,"MOBILE,SM-A356E/DS,LIGHT VIOLET,LTC",MOBILE,3.2641454,48.0,0.0,2025-09-01,0,48.0,-44.735855,44.735855,62.410324,44.735855,Monitorear
CUSTOMER56,"MON,S22D402GAN,22,UNITED STATES,LM41/S22",MON,6.268646,51.0,0.0,2025-09-01,0,51.0,-44.731354,44.731354,34.745296,44.731354,Monitorear
CUSTOMER18,"MOBILE,SM-S721B/DS,LIGHT GREEN,LTC",MOBILE,2.2976363,47.0,0.0,2025-09-01,0,47.0,-44.702362,44.702362,86.34405,44.702362,Monitorear
CUSTOMER16,"MWO(COMMON),0.8,120V 60HZ,EBONY BLACK,TA",MWO(COMMON),37.338745,82.0,19.0,2025-09-01,0,82.0,-44.661255,44.661255,9.432411,44.661255,Monitorear
CUSTOMER16,"LED TV,UN55DU8000K,55,COLOMBIA,UWK40/U55",LED TV,2.3494363,47.0,0.0,2025-09-01,0,47.0,-44.650562,44.650562,84.47456,44.650562,Monitorear
CUSTOMER18,"MOBILE,SM-S931B/DS,LIGHT BLUE,LTC",MOBILE,21.48935,66.0,0.0,2025-09-01,0,66.0,-44.51065,44.51065,13.180169,44.51065,Monitorear
CUSTOMER39,"LED TV,UN50DU7000K,50,COLOMBIA,UWS41/U50",LED TV,9.491766,54.0,0.0,2025-09-01,0,54.0,-44.508232,44.508232,24.352983,44.508232,Monitorear
CUSTOMER27,"MOBILE,SM-A165M/DS,GRAY,LTC",MOBILE,44.467804,0.0,0.0,2025-09-01,0,0.0,44.467804,44.467804,0.0,44.467804,Despachar / reabastecer
CUSTOMER51,"RLF,313.0,120V 60HZ",RLF,12.5599785,57.0,35.0,2025-09-01,0,57.0,-44.44002,44.44002,19.447784,44.44002,Monitorear
CUSTOMER42,"MOBILE,SM-A256E/DSN,YELLOW,LTC",MOBILE,1.603398,46.0,0.0,2025-09-01,0,46.0,-44.396603,44.396603,120.14107,44.396603,Monitorear
CUSTOMER15,"OWM,SELACOL,CO,9",OWM,8.655907,53.0,0.0,2025-09-01,0,53.0,-44.344093,44.344093,26.198696,44.344093,Monitorear
CUSTOMER18,"MOBILE,SM-A366E/DS,BLACK,LTC",MOBILE,48.684704,93.0,0.0,2025-09-01,0,93.0,-44.315296,44.315296,8.206831,44.315296,Monitorear
CUSTOMER6,"MOBILE,SM-S936B/DS,SILVER,LTC",MOBILE,4.739514,49.0,0.0,2025-09-01,0,49.0,-44.260487,44.260487,44.05633,44.260487,Monitorear
CUSTOMER43,"FCD,SAMCOL,CO,24",FCD,14.771214,59.0,49.0,2025-09-01,0,59.0,-44.228786,44.228786,17.125446,44.228786,Monitorear
CUSTOMER70,"LED TV,UN43U8000FK,43,COLOMBIA,UWS51/U43",LED TV,7.7842746,52.0,0.0,2025-09-01,0,52.0,-44.215725,44.215725,28.566778,44.215725,Monitorear
CUSTOMER7,"RSS,593.0,120V 60HZ",RSS,17.88326,62.0,0.0,2025-09-01,0,62.0,-44.116737,44.116737,14.872035,44.116737,Monitorear
CUSTOMER54,"MOBILE,SM-A366E/DS,BLACK,LTC",MOBILE,44.913475,89.0,30.0,2025-09-01,0,89.0,-44.086525,44.086525,8.512678,44.086525,Monitorear
CUSTOMER44,"OWM,SELACOL,CO,19",OWM,2.0115902,46.0,0.0,2025-09-01,0,46.0,-43.98841,43.98841,96.27224,43.98841,Monitorear
CUSTOMER15,"MWO(COMMON),1.4,120V 60HZ,REAL STAINLESS",MWO(COMMON),1.158594,45.0,0.0,2025-09-01,0,45.0,-43.841408,43.841408,161.0361,43.841408,Monitorear
CUSTOMER97,"MOBILE,SM-A366E/DS,LIGHT GREEN,LTC",MOBILE,5.2600636,49.0,0.0,2025-09-01,0,49.0,-43.739937,43.739937,39.731754,43.739937,Monitorear
CUSTOMER43,"MOBILE,SM-A366E/DS,WHITE,LTC",MOBILE,122.26909,166.0,0.0,2025-09-01,0,166.0,-43.73091,43.73091,5.835891,43.73091,Monitorear
CUSTOMER54,"MOBILE,SM-S928B/DS,VIOLET,LTC",MOBILE,2.2769516,46.0,0.0,2025-09-01,0,46.0,-43.72305,43.72305,85.26041,43.72305,Monitorear
CUSTOMER63,"LED TV,UN65U8000FK,65,COLOMBIA,UWS51/U65",LED TV,5.3182755,49.0,-1.0,2025-09-01,0,49.0,-43.681725,43.681725,39.30035,43.681725,Monitorear
CUSTOMER42,"MOBILE,SM-A045M/DS,BLACK,LTC",MOBILE,1.3428478,45.0,0.0,2025-09-01,0,45.0,-43.65715,43.65715,139.62572,43.65715,Monitorear
CUSTOMER16,"PROJECTOR,SP-LFF3CLAX,COLOMBIA,RWS10/R00",PROJECTOR,2.359549,46.0,0.0,2025-09-01,0,46.0,-43.64045,43.64045,82.32922,43.64045,Monitorear
CUSTOMER33,"OWM,SELACOL,CO,19",OWM,35.367764,79.0,0.0,2025-09-01,0,79.0,-43.632236,43.632236,9.593129,43.632236,Monitorear
CUSTOMER97,"LED TV,UN65DU7000K,65,COLOMBIA,UWS41/U65",LED TV,17.466995,61.0,0.0,2025-09-01,0,61.0,-43.533005,43.533005,14.980015,43.533005,Monitorear
CUSTOMER39,"LED TV,UN40T5290AK,40,COLOMBIA,UWM00/U40",LED TV,5.5874233,49.0,0.0,2025-09-01,0,49.0,-43.412575,43.412575,37.4217,43.412575,Monitorear
CUSTOMER74,"MWO(COMMON),0.8,120V 60HZ,EBONY BLACK,TA",MWO(COMMON),10.722534,54.0,0.0,2025-09-01,0,54.0,-43.277466,43.277466,21.568832,43.277466,Monitorear
CUSTOMER43,"MWO(COMMON),0.8,120V 60HZ,EBONY BLACK,TA",MWO(COMMON),12.811817,56.0,0.0,2025-09-01,0,56.0,-43.188183,43.188183,18.732279,43.188183,Monitorear
CUSTOMER74,"PROJECTOR,SP-LFF3CLAX,COLOMBIA,RWS10/R00",PROJECTOR,1.8689128,45.0,0.0,2025-09-01,0,45.0,-43.13109,43.13109,101.20755,43.13109,Monitorear
CUSTOMER39,"RAC,2.6,KW,SET,CO,R410A",RAC,12.966232,56.0,0.0,2025-09-01,0,56.0,-43.033768,43.033768,18.509932,43.033768,Monitorear
CUSTOMER87,"MOBILE,SM-A266M/DS,WHITE,LTC",MOBILE,11.132086,54.0,0.0,2025-09-01,0,54.0,-42.867912,42.867912,20.778366,42.867912,Monitorear
CUSTOMER73,"LED TV,UN50U8000FK,50,COLOMBIA,UWS51/U50",LED TV,13.22216,56.0,10.0,2025-09-01,0,56.0,-42.77784,42.77784,18.152815,42.77784,Monitorear
CUSTOMER50,"MOBILE,SM-M556B/DS,BLACK,COO",MOBILE,24.33079,67.0,0.0,2025-09-01,0,67.0,-42.669212,42.669212,11.820074,42.669212,Monitorear
CUSTOMER35,"MOBILE,SM-S938B/DS,BLUE,LTC",MOBILE,42.628197,0.0,45.0,2025-09-01,0,0.0,42.628197,42.628197,0.0,42.628197,Despachar / reabastecer
CUSTOMER35,"LED TV,UN40F6000FK,40,COLOMBIA,UWB50/U40",LED TV,27.484571,70.0,10.0,2025-09-01,0,70.0,-42.515427,42.515427,10.934492,42.515427,Monitorear
CUSTOMER86,"RTF,243.0,120V 60HZ",RTF,21.53437,64.0,0.0,2025-09-01,0,64.0,-42.46563,42.46563,12.754103,42.46563,Monitorear
CUSTOMER18,"MOBILE,SM-S936B/DS,SILVER,LTC",MOBILE,5.6815844,48.0,0.0,2025-09-01,0,48.0,-42.318417,42.318417,36.055023,42.318417,Monitorear
CUSTOMER7,"RAC,3.50,KW,SET,CO,R32",RAC,42.68212,85.0,0.0,2025-09-01,0,85.0,-42.31788,42.31788,8.554687,42.31788,Monitorear
CUSTOMER7,"OWM,SAMCOL,CO,13",OWM,397.3167,355.0,814.0,2025-09-01,0,355.0,42.31671,42.31671,3.8416076,42.31671,Despachar / reabastecer
CUSTOMER18,"AV RECEIVER,HW-LS60D,COLOMBIA",AV RECEIVER,3.7540972,46.0,0.0,2025-09-01,0,46.0,-42.245903,42.245903,52.09243,42.245903,Monitorear
CUSTOMER7,"OLED SCREEN,QN65S90DAE,65,COLOMBIA,DWW42",OLED SCREEN,25.971287,68.0,0.0,2025-09-01,0,68.0,-42.028713,42.028713,11.239977,42.028713,Monitorear
CUSTOMER35,"MOBILE,SM-A266M/DS,WHITE,LTC",MOBILE,41.959507,0.0,71.0,2025-09-01,0,0.0,41.959507,41.959507,0.0,41.959507,Despachar / reabastecer
CUSTOMER35,"FWM,SELACOL,CO,18",FWM,60.912285,19.0,14.0,2025-09-01,0,19.0,41.912285,41.912285,1.3403269,41.912285,Despachar / reabastecer
CUSTOMER74,"MOBILE,SM-A336M/DSN,BLACK,LTC",MOBILE,1.1474216,43.0,0.0,2025-09-01,0,43.0,-41.852577,41.852577,155.32314,41.852577,Monitorear
CUSTOMER41,"LED TV,UN50DU7000K,50,COLOMBIA,UWS41/U50",LED TV,5.1519876,47.0,0.0,2025-09-01,0,47.0,-41.84801,41.84801,38.902885,41.84801,Monitorear
CUSTOMER44,"FWM,SELACOL,CO,20",FWM,2.1594834,44.0,0.0,2025-09-01,0,44.0,-41.840515,41.840515,85.90304,41.840515,Monitorear
CUSTOMER57,"SIGNAGE_STANDALONE,QB43C,43,UNITED STATE",SIGNAGE_STANDALONE,4.1897774,46.0,0.0,2025-09-01,0,46.0,-41.810223,41.810223,46.73055,41.810223,Monitorear
CUSTOMER15,"LED TV,UN85DU8000K,85,COLOMBIA,UWR40/U85",LED TV,5.2208533,47.0,0.0,2025-09-01,0,47.0,-41.77915,41.77915,38.39393,41.77915,Monitorear
CUSTOMER6,"MOBILE,SM-A366E/DS,WHITE,LTC",MOBILE,210.75423,169.0,0.0,2025-09-01,0,169.0,41.754227,41.754227,3.4473891,41.754227,Despachar / reabastecer
CUSTOMER42,"MOBILE,SM-S931B/DS,LIGHT BLUE,LTC",MOBILE,3.372909,45.0,0.0,2025-09-01,0,45.0,-41.62709,41.62709,56.64671,41.62709,Monitorear
CUSTOMER33,"LED TV,UN32H5000FK,32,COLOMBIA,UWB50/U32",LED TV,19.410809,61.0,0.0,2025-09-01,0,61.0,-41.58919,41.58919,13.48322,41.58919,Monitorear
CUSTOMER87,"MOBILE,SM-A566E/DS,GRAY,LTC",MOBILE,6.471965,48.0,0.0,2025-09-01,0,48.0,-41.528034,41.528034,31.68091,41.528034,Monitorear
CUSTOMER69,"MOBILE,SM-A256E/DSN,BLACK,LTC",MOBILE,1.4946716,43.0,0.0,2025-09-01,0,43.0,-41.50533,41.50533,120.24676,41.50533,Monitorear
CUSTOMER43,"OWM,SAMCOL,CO,17",OWM,25.568853,67.0,50.0,2025-09-01,0,67.0,-41.431145,41.431145,11.248698,41.431145,Monitorear
CUSTOMER86,"LED TV,UN32T4300AK,32,COLOMBIA,UWM01/U32",LED TV,3.6385818,45.0,0.0,2025-09-01,0,45.0,-41.36142,41.36142,52.558933,41.36142,Monitorear
CUSTOMER35,"OWM,SAMCOL,CO,15",OWM,81.30374,40.0,56.0,2025-09-01,0,40.0,41.30374,41.30374,2.1144056,41.30374,Despachar / reabastecer
CUSTOMER35,"MOBILE,SM-S938B/DS,SILVER,LTC",MOBILE,41.279438,0.0,58.0,2025-09-01,0,0.0,41.279438,41.279438,0.0,41.279438,Despachar / reabastecer
CUSTOMER42,"MWO(COMMON),0.8,120V,ALL BLACK,TC",MWO(COMMON),0.85771376,42.0,0.0,2025-09-01,0,42.0,-41.142284,41.142284,200.50766,41.142284,Monitorear
CUSTOMER18,"MOBILE,SM-S926B/DS,BLACK,LTC",MOBILE,2.9064631,44.0,0.0,2025-09-01,0,44.0,-41.093536,41.093536,64.14727,41.093536,Monitorear
CUSTOMER57,"INTERACTIVE E-BOARD,WA86D,86,UNITED STAT",INTERACTIVE E-BOARD,3.949582,45.0,0.0,2025-09-01,0,45.0,-41.05042,41.05042,48.46488,41.05042,Monitorear
CUSTOMER42,"MOBILE,SM-A256E/DSN,BLUE,LTC",MOBILE,1.9682233,43.0,0.0,2025-09-01,0,43.0,-41.031776,41.031776,91.934105,41.031776,Monitorear
CUSTOMER18,"MOBILE,SM-A065M/DS,LIGHT BLUE,LTC",MOBILE,13.971943,55.0,0.0,2025-09-01,0,55.0,-41.028057,41.028057,16.874847,41.028057,Monitorear
CUSTOMER2,"OWM,SELACOL,CO,15",OWM,41.020958,0.0,52.0,2025-09-01,0,0.0,41.020958,41.020958,0.0,41.020958,Despachar / reabastecer
CUSTOMER35,"LED TV,UN55DU8200K,55,COLOMBIA,UWK40/U55",LED TV,99.939514,59.0,12.0,2025-09-01,0,59.0,40.939514,40.939514,2.5374436,40.939514,Despachar / reabastecer
CUSTOMER42,"QLED TV,QN75QN85DBK,75,COLOMBIA,QWW40/Q7",QLED TV,3.1258461,44.0,0.0,2025-09-01,0,44.0,-40.874153,40.874153,59.70628,40.874153,Monitorear
CUSTOMER54,"MOBILE,SM-S928B/DS,YELLOW,LTC",MOBILE,2.3916173,43.0,0.0,2025-09-01,0,43.0,-40.608383,40.608383,75.94623,40.608383,Monitorear
